Question	Rationale	Label
Adam noticed bright cop lights approach him from behind and pass ahead of him. When would these cop lights appear dimmest? (A) Far away (B) Up close	When something is far away, it appears dimmer. Thus, the cop lights would appear dimmest when they are far away.	(A)
Adam noticed bright cop lights approach him from behind and pass ahead of him. When would these cop lights appear dimmest? (A) Far away (B) Up close	When something is far away, it appears dimmer. Thus, the cop lights would appear dimmest when they are far away.	(A)
An agate rolling in a dirt field moves slower then one rolling in an empty cave. It seems likely that the agate will roll a greater distance in the (A) dirt field (B) empty cave	When something is smoother, it is easier to slide. Thus, the agate will roll a greater distance in the empty cave because it is smoother than the dirt field.	(B)
An agate rolling in a dirt field moves slower then one rolling in an empty cave. It seems likely that the agate will roll a greater distance in the (A) dirt field (B) empty cave	When something is smoother, it is easier to slide on. The empty cave is smoother than the dirt field. Thus, the agate will roll a greater distance in the empty cave.	(B)
An agate rolling in a dirt field moves slower then one rolling in an empty cave. It seems likely that the agate will roll a greater distance in the (A) dirt field (B) empty cave	When something is smoother, it is easier to slide on. The empty cave is smoother than the dirt field, thus the agate will roll a greater distance in the empty cave.	(B)
An agate rolling in a dirt field moves slower then one rolling in an empty cave. It seems likely that the agate will roll a greater distance in the (A) dirt field (B) empty cave	When something is smoother, it is easier to slide on. Thus, the agate will roll a greater distance in the empty cave because it is smoother.	(B)
An agate rolling in a dirt field moves slower then one rolling in an empty cave. It seems likely that the agate will roll a greater distance in the (A) dirt field (B) empty cave	When something is smoother, it is easier to slide on and can travel further. Thus, the agate will roll a greater distance on the empty cave because it is smoother.	(B)
Darren is throwing things at a wall. He throws a blanket and a teacup. Which will break? (A) teacup (B) blanket	When something is more fragile, it is more likely to break. Teacups are more fragile than blankets, so it is more likely to break.	(A)
Darren is throwing things at a wall. He throws a blanket and a teacup. Which will break? (A) teacup (B) blanket	When something is harder, it is more resistant to breaking. A teacup is harder than a blanket. Thus, the teacup is more likely to break.	(A)
Darren is throwing things at a wall. He throws a blanket and a teacup. Which will break? (A) teacup (B) blanket	Something that is harder will break more easily. A teacup is harder than a blanket. Thus, the teacup will break.	(A)
Darren is throwing things at a wall. He throws a blanket and a teacup. Which will break? (A) teacup (B) blanket	When something is harder, it is more likely to break. A teacup is harder than a blanket, so it is more likely to break.	(A)
Darren is throwing things at a wall. He throws a blanket and a teacup. Which will break? (A) teacup (B) blanket	When something is harder, it is more likely to break. The teacup is harder than the blanket, so it is more likely to break.	(A)
Marlo weighs less than his friend Dan. The person which has less mass is likely (A) Marlo (B) Dan	Mass is related to weight. When someone has less mass, they would weigh less. Thus, Marlo weighs less than Dan and he has less mass.	(A)
Marlo weighs less than his friend Dan. The person which has less mass is likely (A) Marlo (B) Dan	When something has less mass, it weighs less. Marlo weighs less than Dan, so he likely has less mass.	(A)
Marlo weighs less than his friend Dan. The person which has less mass is likely (A) Marlo (B) Dan	When something has less mass, it is likely to weigh less. Thus, Marlo has less mass and is likely to weigh less than Dan.	(A)
Marlo weighs less than his friend Dan. The person which has less mass is likely (A) Marlo (B) Dan	When something weighs less, it has less mass. Therefore, Marlo has less mass than his friend Dan.	(A)
Marlo weighs less than his friend Dan. The person which has less mass is likely (A) Marlo (B) Dan	Mass is related to weight. Thus, the person with less mass is likely Marlo.	(A)
Jessie walked to the store, while Jim drove to it. Who would reach to the destination the fastest: (A) Jessie because he was walking(B) Jim because he was driving	When someone is driving, they generally reach their destination much faster than if they were walking. Thus, Jim would reach to the destination the fastest.	(B)
